commodity_code,description,duty_pct
44182110,Schrijnwerk van hout,3.0
44182190,Schrijnwerk van hout,0.0
44182950,Schrijnwerk van hout,0.0
44182980,Schrijnwerk van hout,0.0
44183000,Schrijnwerk van hout,0.0
44184000,Schrijnwerk van hout,0.0
44185000,Schrijnwerk van hout,0.0
44187310,Schrijnwerk van hout,3.0
44187390,Schrijnwerk van hout,0.0
44187400,Schrijnwerk van hout,3.0
44187500,Schrijnwerk van hout,0.0
44187900,Schrijnwerk van hout,0.0
44188100,Schrijnwerk van hout,0.0
44188200,Schrijnwerk van hout,0.0
44188300,Schrijnwerk van hout,0.0
44188900,Schrijnwerk van hout,0.0
44189100,Schrijnwerk van hout,0.0
44189200,Schrijnwerk van hout,0.0
44189900,Schrijnwerk van hout,0.0
44191100,Tafelgerei van hout,0.0
44191200,Tafelgerei van hout,0.0
44191900,Tafelgerei van hout,0.0
44192010,Tafelgerei van hout,0.0
44192090,Tafelgerei van hout,0.0
44199000,Tafelgerei van hout,0.0
44201110,Marqueterie van hout,3.0
44201190,Marqueterie van hout,0.0
44201900,Marqueterie van hout,0.0
44209010,Marqueterie van hout,4.0
44209091,Marqueterie van hout,3.0
44209099,Marqueterie van hout,0.0
44211000,Andere artikelen van hout,0.0
44212010,Andere artikelen van hout,4.0
44212090,Andere artikelen van hout,0.0
44219100,Andere artikelen van hout,0.0
44219910,Andere artikelen van hout,4.0
44219999,Andere artikelen van hout,0.0
45011000,Natuurlijk kurk,0.0
45019000,Natuurlijk kurk,0.0
45020000,Kurk ontdaan van buitenste laag,0.0
45031010,Artikelen van natuurlijk kurk,4.7
45031090,Artikelen van natuurlijk kurk,4.7
45039000,Artikelen van natuurlijk kurk,4.7
45041011,Aaneengeperst kurk,4.7
45041019,Aaneengeperst kurk,4.7
45041091,Aaneengeperst kurk,4.7
45041099,Aaneengeperst kurk,4.7
45049020,Aaneengeperst kurk,4.7
45049080,Aaneengeperst kurk,4.7
46012110,Vlechtwerk,3.7
46012190,Vlechtwerk,2.2
46012210,Vlechtwerk,3.7
46012290,Vlechtwerk,2.2
46012910,Vlechtwerk,3.7
46012990,Vlechtwerk,2.2
46019205,Vlechtwerk,0.0
46019210,Vlechtwerk,3.7
46019290,Vlechtwerk,2.2
46019305,Vlechtwerk,0.0
46019310,Vlechtwerk,3.7
46019390,Vlechtwerk,2.2
46019405,Vlechtwerk,0.0
46019410,Vlechtwerk,3.7
46019490,Vlechtwerk,2.2
46019905,Vlechtwerk,1.7
46019910,Vlechtwerk,4.7
46019990,Vlechtwerk,2.7
46021100,Manden en andere artikelen van vlechtmateriaal,3.7
46021200,Manden en andere artikelen van vlechtmateriaal,3.7
46021910,Manden en andere artikelen van vlechtmateriaal,1.7
46021990,Manden en andere artikelen van vlechtmateriaal,3.7
46029000,Manden en andere artikelen van vlechtmateriaal,4.7
47010010,Mechanische houtpulp,0.0
47010090,Mechanische houtpulp,0.0
47020000,Chemische houtpulp voor oplossingsdoeleinden,0.0
47031100,Chemische houtpulp natron/sulfaat,0.0
47031900,Chemische houtpulp natron/sulfaat,0.0
47032100,Chemische houtpulp natron/sulfaat,0.0
47032900,Chemische houtpulp natron/sulfaat,0.0
47041100,Chemische houtpulp sulfierprocédé,0.0
47041900,Chemische houtpulp sulfierprocédé,0.0
47042100,Chemische houtpulp sulfierprocédé,0.0
47042900,Chemische houtpulp sulfierprocédé,0.0
47050000,Halfchemische houtpulp,0.0
47061000,Pulp van andere vezels,0.0
47062000,Pulp van andere vezels,0.0
47063000,Pulp van andere vezels,0.0
47069100,Pulp van andere vezels,0.0
47069200,Pulp van andere vezels,0.0
47069300,Pulp van andere vezels,0.0
47071000,Oud papier en karton,0.0
47072000,Oud papier en karton,0.0
47073010,Oud papier en karton,0.0
47073090,Oud papier en karton,0.0
47079010,Oud papier en karton,0.0
47079090,Oud papier en karton,0.0
48010000,Krantenpapier,0.0
48021000,Ongestreken papier,0.0
48022000,Ongestreken papier,0.0
48024010,Ongestreken papier,0.0
48024090,Ongestreken papier,0.0
48025400,Ongestreken papier,0.0
48025515,Ongestreken papier,0.0
48025525,Ongestreken papier,0.0
48025530,Ongestreken papier,0.0
48025590,Ongestreken papier,0.0
48025620,Ongestreken papier,0.0
48025680,Ongestreken papier,0.0
48025700,Ongestreken papier,0.0
48025810,Ongestreken papier,0.0
48025890,Ongestreken papier,0.0
48026115,Ongestreken papier,0.0
48026180,Ongestreken papier,0.0
48026200,Ongestreken papier,0.0
48026900,Ongestreken papier,0.0
48030010,Toiletpapier,0.0
48030031,Toiletpapier,0.0
48030039,Toiletpapier,0.0
48030090,Toiletpapier,0.0
48041111,Kraftpapier ongestreken,0.0
48041115,Kraftpapier ongestreken,0.0
48041119,Kraftpapier ongestreken,0.0
48041190,Kraftpapier ongestreken,0.0
48041912,Kraftpapier ongestreken,0.0
48041919,Kraftpapier ongestreken,0.0
48041930,Kraftpapier ongestreken,0.0
48041990,Kraftpapier ongestreken,0.0
48042110,Kraftpapier ongestreken,0.0
48042190,Kraftpapier ongestreken,0.0
48042910,Kraftpapier ongestreken,0.0
48042990,Kraftpapier ongestreken,0.0
48043151,Kraftpapier ongestreken,0.0
48043158,Kraftpapier ongestreken,0.0
48043180,Kraftpapier ongestreken,0.0
48043951,Kraftpapier ongestreken,0.0
48043958,Kraftpapier ongestreken,0.0
48043980,Kraftpapier ongestreken,0.0
48044191,Kraftpapier ongestreken,0.0
48044198,Kraftpapier ongestreken,0.0
48044200,Kraftpapier ongestreken,0.0
48044900,Kraftpapier ongestreken,0.0
48045100,Kraftpapier ongestreken,0.0
48045200,Kraftpapier ongestreken,0.0
48045910,Kraftpapier ongestreken,0.0
48045990,Kraftpapier ongestreken,0.0
48051100,Ander ongestreken papier,0.0
48051200,Ander ongestreken papier,0.0
48051910,Ander ongestreken papier,0.0
48051990,Ander ongestreken papier,0.0
48052400,Ander ongestreken papier,0.0
48052500,Ander ongestreken papier,0.0
48053000,Ander ongestreken papier,0.0
48054000,Ander ongestreken papier,0.0
48055000,Ander ongestreken papier,0.0
48059100,Ander ongestreken papier,0.0
48059200,Ander ongestreken papier,0.0
48059320,Ander ongestreken papier,0.0
48059380,Ander ongestreken papier,0.0
48061000,Vetvrij papier,0.0
48062000,Vetvrij papier,0.0
48063000,Vetvrij papier,0.0
48064010,Vetvrij papier,0.0
48064090,Vetvrij papier,0.0
48070030,Samengesteld papier,0.0
48070080,Samengesteld papier,0.0
48081000,Gegolfd papier,0.0
48084000,Gegolfd papier,0.0
48089000,Gegolfd papier,0.0
48092000,Carbonpapier,0.0
48099000,Carbonpapier,0.0
48101300,Gestreken papier,0.0
48101400,Gestreken papier,0.0
48101900,Gestreken papier,0.0
48102200,Gestreken papier,0.0
48102930,Gestreken papier,0.0
48102980,Gestreken papier,0.0
48103100,Gestreken papier,0.0
48103210,Gestreken papier,0.0
48103290,Gestreken papier,0.0
48103900,Gestreken papier,0.0
48109210,Gestreken papier,0.0
48109230,Gestreken papier,0.0
48109290,Gestreken papier,0.0
48109910,Gestreken papier,0.0
48109980,Gestreken papier,0.0
48111000,Ander papier geïmpregneerd,0.0
48114120,Ander papier geïmpregneerd,0.0
48114190,Ander papier geïmpregneerd,0.0
48114900,Ander papier geïmpregneerd,0.0
48115100,Ander papier geïmpregneerd,0.0
48115900,Ander papier geïmpregneerd,0.0
48116000,Ander papier geïmpregneerd,0.0
48119000,Ander papier geïmpregneerd,0.0
48120000,Filterblokken van papierpulp,0.0
48131000,Sigarettenpapier,0.0
48132000,Sigarettenpapier,0.0
48139010,Sigarettenpapier,0.0
48139090,Sigarettenpapier,0.0
48142000,Behangpapier,0.0
48149010,Behangpapier,0.0
48149070,Behangpapier,0.0
48162000,Carbonpapier voor kantoor,0.0
48169000,Carbonpapier voor kantoor,0.0
48171000,Enveloppen en brievenkaarten,0.0
48172000,Enveloppen en brievenkaarten,0.0
48173000,Enveloppen en brievenkaarten,0.0
48181010,Toiletpapier en keukenrollen,0.0
48181090,Toiletpapier en keukenrollen,0.0
48182010,Toiletpapier en keukenrollen,0.0
48182091,Toiletpapier en keukenrollen,0.0
48182099,Toiletpapier en keukenrollen,0.0
48183000,Toiletpapier en keukenrollen,0.0
48185000,Toiletpapier en keukenrollen,0.0
48189010,Toiletpapier en keukenrollen,0.0
48189090,Toiletpapier en keukenrollen,0.0
48191000,Dozen en kartonnen verpakkingen,0.0
48192000,Dozen en kartonnen verpakkingen,0.0
48193000,Dozen en kartonnen verpakkingen,0.0
48194000,Dozen en kartonnen verpakkingen,0.0
48195000,Dozen en kartonnen verpakkingen,0.0
48196000,Dozen en kartonnen verpakkingen,0.0
48201010,Registers en notitieboeken,0.0
48201030,Registers en notitieboeken,0.0
48201050,Registers en notitieboeken,0.0
48201090,Registers en notitieboeken,0.0
48202000,Registers en notitieboeken,0.0
48203000,Registers en notitieboeken,0.0
48204000,Registers en notitieboeken,0.0
48205000,Registers en notitieboeken,0.0
48209000,Registers en notitieboeken,0.0
48211010,Etiketten van papier,0.0
48211090,Etiketten van papier,0.0
48219010,Etiketten van papier,0.0
48219090,Etiketten van papier,0.0
48221000,Spoelen van papier,0.0
48229000,Spoelen van papier,0.0
48232000,Ander papier en karton,0.0
48234000,Ander papier en karton,0.0
48236100,Ander papier en karton,0.0
48236910,Ander papier en karton,0.0
48236990,Ander papier en karton,0.0
48237010,Ander papier en karton,0.0
48237090,Ander papier en karton,0.0
48239040,Ander papier en karton,0.0
48239085,Ander papier en karton,0.0
49011000,Gedrukte boeken en brochures,0.0
49019100,Gedrukte boeken en brochures,0.0
49019900,Gedrukte boeken en brochures,0.0
49021000,Kranten en tijdschriften,0.0
49029000,Kranten en tijdschriften,0.0
49030000,Prentenboeken voor kinderen,0.0
49040000,Muziek gedrukt,0.0
49052000,Kaarten en hydrografische kaarten,0.0
49059000,Kaarten en hydrografische kaarten,0.0
49060000,Plannen en tekeningen,0.0
49070010,Postzegels en bankbiljetten,0.0
49070030,Postzegels en bankbiljetten,0.0
49070090,Postzegels en bankbiljetten,0.0
49081000,Transferbeelden,0.0
49089000,Transferbeelden,0.0
49090000,Gedrukte ansichtkaarten,0.0
49100000,Kalenders,0.0
49111010,Ander drukwerk,0.0
49111090,Ander drukwerk,0.0
49119100,Ander drukwerk,0.0
49119900,Ander drukwerk,0.0
50010000,Cocons van zijderupsen,0.0
50020000,Ruwe zijde,0.0
50030000,Zijdeafval,0.0
50040010,Gesponnen zijdegaren,4.0
50040090,Gesponnen zijdegaren,4.0
50050010,Garen van zijdeafval,2.9
50050090,Garen van zijdeafval,2.9
50060010,Garen van zijde,5.0
50060090,Garen van zijde,2.9
50071000,Weefsels van zijde of van bourette,3.0
50072011,Weefsels van zijde of van bourette,6.9
50072019,Weefsels van zijde of van bourette,6.9
50072021,Weefsels van zijde of van bourette,5.3
50072031,Weefsels van zijde of van bourette,7.5
50072039,Weefsels van zijde of van bourette,7.5
50072041,Weefsels van zijde of van bourette,7.2
50072051,Weefsels van zijde of van bourette,7.2
50072059,Weefsels van zijde of van bourette,7.2
50072060,Weefsels van zijde of van bourette,7.2
50072071,Weefsels van zijde of van bourette,7.2
50079010,Weefsels van zijde of van bourette,6.9
50079030,Weefsels van zijde of van bourette,6.9
50079050,Weefsels van zijde of van bourette,6.9
50079090,Weefsels van zijde of van bourette,6.9
51011100,Wol niet gekamd,0.0
51011900,Wol niet gekamd,0.0
51012100,Wol niet gekamd,0.0
51012900,Wol niet gekamd,0.0
51013000,Wol niet gekamd,0.0
51021100,Fijn of grof haar van dieren,0.0
51021910,Fijn of grof haar van dieren,0.0
51021930,Fijn of grof haar van dieren,0.0
51021940,Fijn of grof haar van dieren,0.0
51021990,Fijn of grof haar van dieren,0.0
51022000,Fijn of grof haar van dieren,0.0
51031010,Afval van wol,0.0
51031090,Afval van wol,0.0
51032000,Afval van wol,0.0
51033000,Afval van wol,0.0
51040000,Gekamd haar van dieren,0.0
51051000,Wol en haar gekaard of gekamd,2.0
51052100,Wol en haar gekaard of gekamd,2.0
51052900,Wol en haar gekaard of gekamd,2.0
51053100,Wol en haar gekaard of gekamd,2.0
51053900,Wol en haar gekaard of gekamd,2.0
51054000,Wol en haar gekaard of gekamd,2.0
51061010,Gesponnen kamgaren van wol,3.8
51061090,Gesponnen kamgaren van wol,3.8
51062010,Gesponnen kamgaren van wol,3.8
51062091,Gesponnen kamgaren van wol,4.0
51062099,Gesponnen kamgaren van wol,4.0
51071010,Gesponnen kamgaren van wol fijn,3.8
51071090,Gesponnen kamgaren van wol fijn,3.8
51072010,Gesponnen kamgaren van wol fijn,4.0
51072030,Gesponnen kamgaren van wol fijn,4.0
51072051,Gesponnen kamgaren van wol fijn,4.0
51072059,Gesponnen kamgaren van wol fijn,4.0
51072091,Gesponnen kamgaren van wol fijn,4.0
51072099,Gesponnen kamgaren van wol fijn,4.0
51081010,Gesponnen garen van fijn haar,3.2
51081090,Gesponnen garen van fijn haar,3.2
51082010,Gesponnen garen van fijn haar,3.2
51082090,Gesponnen garen van fijn haar,3.2
51091010,Garen van wol voor kleinhandel,3.8
51091090,Garen van wol voor kleinhandel,5.0
51099000,Garen van wol voor kleinhandel,5.0
51100000,Garen van grof haar,3.5
51111100,Weefsels van gekaarde wol,8.0
51111900,Weefsels van gekaarde wol,8.0
51112000,Weefsels van gekaarde wol,8.0
51113010,Weefsels van gekaarde wol,8.0
51113080,Weefsels van gekaarde wol,8.0
51119010,Weefsels van gekaarde wol,7.2
51119091,Weefsels van gekaarde wol,8.0
51119098,Weefsels van gekaarde wol,8.0
51121100,Weefsels van kamwol,8.0
51121900,Weefsels van kamwol,8.0
51122000,Weefsels van kamwol,8.0
51123010,Weefsels van kamwol,8.0
51123080,Weefsels van kamwol,8.0
51129010,Weefsels van kamwol,7.2
51129091,Weefsels van kamwol,8.0
51129098,Weefsels van kamwol,8.0
51130000,Weefsels van grof haar,5.3
52010010,Katoen niet gekamd,0.0
52010090,Katoen niet gekamd,0.0
52021000,Afval van katoen,0.0
52029100,Afval van katoen,0.0
52029900,Afval van katoen,0.0
52030000,Katoen gekamd,0.0
52041100,Naaigaren van katoen,4.0
52041900,Naaigaren van katoen,4.0
52042000,Naaigaren van katoen,5.0
52051100,Garens van katoen enkelvoudig,4.0
52051200,Garens van katoen enkelvoudig,4.0
52051300,Garens van katoen enkelvoudig,4.0
52051400,Garens van katoen enkelvoudig,4.0
52051510,Garens van katoen enkelvoudig,4.4
52051590,Garens van katoen enkelvoudig,4.0
52052100,Garens van katoen enkelvoudig,4.0
52052200,Garens van katoen enkelvoudig,4.0
52052300,Garens van katoen enkelvoudig,4.0
52052400,Garens van katoen enkelvoudig,4.0
52052600,Garens van katoen enkelvoudig,4.0
52052700,Garens van katoen enkelvoudig,4.0
52052800,Garens van katoen enkelvoudig,4.0
52053100,Garens van katoen enkelvoudig,4.0
52053200,Garens van katoen enkelvoudig,4.0
52053300,Garens van katoen enkelvoudig,4.0
52053400,Garens van katoen enkelvoudig,4.0
52053500,Garens van katoen enkelvoudig,4.0
52054100,Garens van katoen enkelvoudig,4.0
52054200,Garens van katoen enkelvoudig,4.0
52054300,Garens van katoen enkelvoudig,4.0
52054400,Garens van katoen enkelvoudig,4.0
52054600,Garens van katoen enkelvoudig,4.0
52054700,Garens van katoen enkelvoudig,4.0
52054800,Garens van katoen enkelvoudig,4.0
52061100,Garens van katoen meervoudig,4.0
52061200,Garens van katoen meervoudig,4.0
52061300,Garens van katoen meervoudig,4.0
52061400,Garens van katoen meervoudig,4.0
52061500,Garens van katoen meervoudig,4.0
52062100,Garens van katoen meervoudig,4.0
52062200,Garens van katoen meervoudig,4.0
52062300,Garens van katoen meervoudig,4.0
52062400,Garens van katoen meervoudig,4.0
52062500,Garens van katoen meervoudig,4.0
52063100,Garens van katoen meervoudig,4.0
52063200,Garens van katoen meervoudig,4.0
52063300,Garens van katoen meervoudig,4.0
52063400,Garens van katoen meervoudig,4.0
52063500,Garens van katoen meervoudig,4.0
52064100,Garens van katoen meervoudig,4.0
52064200,Garens van katoen meervoudig,4.0
52064300,Garens van katoen meervoudig,4.0
52064400,Garens van katoen meervoudig,4.0
52064500,Garens van katoen meervoudig,4.0
52071000,Garens van katoen voor kleinhandel,5.0
52079000,Garens van katoen voor kleinhandel,5.0
52081110,Weefsels van katoen,8.0
52081190,Weefsels van katoen,8.0
52081216,Weefsels van katoen,8.0
52081219,Weefsels van katoen,8.0
52081296,Weefsels van katoen,8.0
52081299,Weefsels van katoen,8.0
52081300,Weefsels van katoen,8.0
52081900,Weefsels van katoen,8.0
52082110,Weefsels van katoen,8.0
52082190,Weefsels van katoen,8.0
52082216,Weefsels van katoen,8.0
52082219,Weefsels van katoen,8.0
52082296,Weefsels van katoen,8.0
52082299,Weefsels van katoen,8.0
52082300,Weefsels van katoen,8.0
52082900,Weefsels van katoen,8.0
52083100,Weefsels van katoen,8.0
52083216,Weefsels van katoen,8.0
52083219,Weefsels van katoen,8.0
52083296,Weefsels van katoen,8.0
52083299,Weefsels van katoen,8.0
52083300,Weefsels van katoen,8.0
52083900,Weefsels van katoen,8.0
52084100,Weefsels van katoen,8.0
52084200,Weefsels van katoen,8.0
52084300,Weefsels van katoen,8.0
52084900,Weefsels van katoen,8.0
52085100,Weefsels van katoen,8.0
52085200,Weefsels van katoen,8.0
52085910,Weefsels van katoen,8.0
52085990,Weefsels van katoen,8.0
52091100,Weefsels van katoen > 200 g/m2,8.0
52091200,Weefsels van katoen > 200 g/m2,8.0
52091900,Weefsels van katoen > 200 g/m2,8.0
52092100,Weefsels van katoen > 200 g/m2,8.0
52092200,Weefsels van katoen > 200 g/m2,8.0
52092900,Weefsels van katoen > 200 g/m2,8.0
52093100,Weefsels van katoen > 200 g/m2,8.0
52093200,Weefsels van katoen > 200 g/m2,8.0
52093900,Weefsels van katoen > 200 g/m2,8.0
52094100,Weefsels van katoen > 200 g/m2,8.0
52094200,Weefsels van katoen > 200 g/m2,8.0
52094300,Weefsels van katoen > 200 g/m2,8.0
52094900,Weefsels van katoen > 200 g/m2,8.0
52095100,Weefsels van katoen > 200 g/m2,8.0
52095200,Weefsels van katoen > 200 g/m2,8.0
52095900,Weefsels van katoen > 200 g/m2,8.0
52101100,Weefsels van katoen gemengd,8.0
52101900,Weefsels van katoen gemengd,8.0
52102100,Weefsels van katoen gemengd,8.0
52102900,Weefsels van katoen gemengd,8.0
52103100,Weefsels van katoen gemengd,8.0
52103200,Weefsels van katoen gemengd,8.0
52103900,Weefsels van katoen gemengd,8.0
52104100,Weefsels van katoen gemengd,8.0
52104900,Weefsels van katoen gemengd,8.0
52105100,Weefsels van katoen gemengd,8.0
52105900,Weefsels van katoen gemengd,8.0
52111100,Weefsels van katoen gemengd > 200 g/m2,8.0
52111200,Weefsels van katoen gemengd > 200 g/m2,8.0
52111900,Weefsels van katoen gemengd > 200 g/m2,8.0
52112000,Weefsels van katoen gemengd > 200 g/m2,8.0
52113100,Weefsels van katoen gemengd > 200 g/m2,8.0
52113200,Weefsels van katoen gemengd > 200 g/m2,8.0
52113900,Weefsels van katoen gemengd > 200 g/m2,8.0
52114100,Weefsels van katoen gemengd > 200 g/m2,8.0
52114200,Weefsels van katoen gemengd > 200 g/m2,8.0
52114300,Weefsels van katoen gemengd > 200 g/m2,8.0
52114910,Weefsels van katoen gemengd > 200 g/m2,8.0
52114990,Weefsels van katoen gemengd > 200 g/m2,8.0
52115100,Weefsels van katoen gemengd > 200 g/m2,8.0
52115200,Weefsels van katoen gemengd > 200 g/m2,8.0
52115900,Weefsels van katoen gemengd > 200 g/m2,8.0
52121110,Andere weefsels van katoen,8.0
52121190,Andere weefsels van katoen,8.0
52121210,Andere weefsels van katoen,8.0
52121290,Andere weefsels van katoen,8.0
52121310,Andere weefsels van katoen,8.0
52121390,Andere weefsels van katoen,8.0
52121410,Andere weefsels van katoen,8.0
52121490,Andere weefsels van katoen,8.0
52121510,Andere weefsels van katoen,8.0
52121590,Andere weefsels van katoen,8.0
52122110,Andere weefsels van katoen,8.0
52122190,Andere weefsels van katoen,8.0
52122210,Andere weefsels van katoen,8.0
52122290,Andere weefsels van katoen,8.0
52122310,Andere weefsels van katoen,8.0
52122390,Andere weefsels van katoen,8.0
52122410,Andere weefsels van katoen,8.0
52122490,Andere weefsels van katoen,8.0
52122510,Andere weefsels van katoen,8.0
52122590,Andere weefsels van katoen,8.0
53011000,Vlas rauw,0.0
53012100,Vlas rauw,0.0
53012900,Vlas rauw,0.0
53013000,Vlas rauw,0.0
53021000,Hennep rauw,0.0
53029000,Hennep rauw,0.0
53031000,Jute rauw,0.0
53039000,Jute rauw,0.0
53050000,Kokosvezels rauw,0.0
53061010,Linnen gesponnen,4.0
53061030,Linnen gesponnen,4.0
53061050,Linnen gesponnen,3.8
53061090,Linnen gesponnen,5.0
53062010,Linnen gesponnen,4.0
53062090,Linnen gesponnen,5.0
53071000,Jute gesponnen,0.0
53072000,Jute gesponnen,0.0
53081000,Garen van andere plantaardige vezels,0.0
53082010,Garen van andere plantaardige vezels,3.0
53082090,Garen van andere plantaardige vezels,4.9
53089012,Garen van andere plantaardige vezels,4.0
53089019,Garen van andere plantaardige vezels,3.8
53089050,Garen van andere plantaardige vezels,4.0
53089090,Garen van andere plantaardige vezels,3.8
53091110,Weefsels van vlas,8.0
53091190,Weefsels van vlas,8.0
53091900,Weefsels van vlas,8.0
53092100,Weefsels van vlas,8.0
53092900,Weefsels van vlas,8.0
53101010,Weefsels van jute,4.0
53101090,Weefsels van jute,4.0
53109000,Weefsels van jute,4.0
53110010,Weefsels van andere plantaardige vezels,8.0
53110090,Weefsels van andere plantaardige vezels,5.8
54011012,Naaigaren van synthetische filamenten,4.0
54011014,Naaigaren van synthetische filamenten,4.0
54011016,Naaigaren van synthetische filamenten,4.0
54011018,Naaigaren van synthetische filamenten,4.0
54011090,Naaigaren van synthetische filamenten,5.0
54012010,Naaigaren van synthetische filamenten,4.0
54012090,Naaigaren van synthetische filamenten,5.0
54021100,Garens van synthetische filamenten,4.0
54021900,Garens van synthetische filamenten,4.0
54022000,Garens van synthetische filamenten,4.0
54023100,Garens van synthetische filamenten,4.0
54023200,Garens van synthetische filamenten,4.0
54023300,Garens van synthetische filamenten,4.0
54023400,Garens van synthetische filamenten,4.0
54023900,Garens van synthetische filamenten,4.0
54024400,Garens van synthetische filamenten,4.0
54024500,Garens van synthetische filamenten,4.0
54024600,Garens van synthetische filamenten,4.0
54024700,Garens van synthetische filamenten,4.0
54024800,Garens van synthetische filamenten,4.0
54024900,Garens van synthetische filamenten,4.0
54025100,Garens van synthetische filamenten,4.0
54025200,Garens van synthetische filamenten,4.0
54025300,Garens van synthetische filamenten,4.0
54025900,Garens van synthetische filamenten,4.0
54026100,Garens van synthetische filamenten,4.0
54026200,Garens van synthetische filamenten,4.0
54026300,Garens van synthetische filamenten,4.0
54026900,Garens van synthetische filamenten,4.0
54031000,Garens van kunstmatige filamenten,4.0
54033100,Garens van kunstmatige filamenten,4.0
54033200,Garens van kunstmatige filamenten,4.0
54033300,Garens van kunstmatige filamenten,4.0
54033900,Garens van kunstmatige filamenten,4.0
54034100,Garens van kunstmatige filamenten,4.0
54034200,Garens van kunstmatige filamenten,4.0
54034900,Garens van kunstmatige filamenten,4.0
54041100,Synthetische monofilamenten,4.0
54041200,Synthetische monofilamenten,4.0
54041900,Synthetische monofilamenten,4.0
54049010,Synthetische monofilamenten,4.0
54049090,Synthetische monofilamenten,4.0
54050000,Kunstmatige monofilamenten,3.8
54060000,Garens van synthetische filamenten kleinhandel,5.0
54071000,Weefsels van synthetisch filamentgaren,8.0
54072011,Weefsels van synthetisch filamentgaren,8.0
54072019,Weefsels van synthetisch filamentgaren,8.0
54072090,Weefsels van synthetisch filamentgaren,8.0
54073000,Weefsels van synthetisch filamentgaren,8.0
54074100,Weefsels van synthetisch filamentgaren,8.0
54074200,Weefsels van synthetisch filamentgaren,8.0
54074300,Weefsels van synthetisch filamentgaren,8.0
54074400,Weefsels van synthetisch filamentgaren,8.0
54075100,Weefsels van synthetisch filamentgaren,8.0
54075200,Weefsels van synthetisch filamentgaren,8.0
54075300,Weefsels van synthetisch filamentgaren,8.0
54075400,Weefsels van synthetisch filamentgaren,8.0
54076110,Weefsels van synthetisch filamentgaren,8.0
54076130,Weefsels van synthetisch filamentgaren,8.0
54076150,Weefsels van synthetisch filamentgaren,8.0
54076190,Weefsels van synthetisch filamentgaren,8.0
54076910,Weefsels van synthetisch filamentgaren,8.0
54076990,Weefsels van synthetisch filamentgaren,8.0
54077100,Weefsels van synthetisch filamentgaren,8.0
54077200,Weefsels van synthetisch filamentgaren,8.0
54077300,Weefsels van synthetisch filamentgaren,8.0
54077400,Weefsels van synthetisch filamentgaren,8.0
54078100,Weefsels van synthetisch filamentgaren,8.0
54078200,Weefsels van synthetisch filamentgaren,8.0
54078300,Weefsels van synthetisch filamentgaren,8.0
54078400,Weefsels van synthetisch filamentgaren,8.0
54079100,Weefsels van synthetisch filamentgaren,8.0
54079200,Weefsels van synthetisch filamentgaren,8.0
54079300,Weefsels van synthetisch filamentgaren,8.0
54079400,Weefsels van synthetisch filamentgaren,8.0
54081000,Weefsels van kunstmatig filamentgaren,8.0
54082100,Weefsels van kunstmatig filamentgaren,8.0
54082210,Weefsels van kunstmatig filamentgaren,8.0
54082290,Weefsels van kunstmatig filamentgaren,8.0
54082300,Weefsels van kunstmatig filamentgaren,8.0
54082400,Weefsels van kunstmatig filamentgaren,8.0
54083100,Weefsels van kunstmatig filamentgaren,8.0
54083200,Weefsels van kunstmatig filamentgaren,8.0
54083300,Weefsels van kunstmatig filamentgaren,8.0
54083400,Weefsels van kunstmatig filamentgaren,8.0
55011100,Synthetische stapelvezels niet gekaard,4.0
55011900,Synthetische stapelvezels niet gekaard,4.0
55012000,Synthetische stapelvezels niet gekaard,4.0
55013000,Synthetische stapelvezels niet gekaard,4.0
55014000,Synthetische stapelvezels niet gekaard,4.0
55019000,Synthetische stapelvezels niet gekaard,4.0
55021000,Kunstmatige stapelvezels niet gekaard,4.0
55029000,Kunstmatige stapelvezels niet gekaard,4.0
55031100,Synthetische stapelvezels,4.0
55031900,Synthetische stapelvezels,4.0
55032000,Synthetische stapelvezels,4.0
55033000,Synthetische stapelvezels,4.0
55034000,Synthetische stapelvezels,4.0
55039000,Synthetische stapelvezels,4.0
55041000,Kunstmatige stapelvezels,4.0
55049000,Kunstmatige stapelvezels,4.0
55051010,Afval van synthetische vezels,4.0
55051030,Afval van synthetische vezels,4.0
55051050,Afval van synthetische vezels,4.0
55051070,Afval van synthetische vezels,4.0
55051090,Afval van synthetische vezels,4.0
55052000,Afval van synthetische vezels,4.0
55061000,Synthetische stapelvezels gekamd,4.0
55062000,Synthetische stapelvezels gekamd,4.0
55063000,Synthetische stapelvezels gekamd,4.0
55064000,Synthetische stapelvezels gekamd,4.0
55069000,Synthetische stapelvezels gekamd,4.0
55070000,Kunstmatige stapelvezels gekamd,4.0
55081010,Naaigaren van synthetische stapelvezels,4.0
55081090,Naaigaren van synthetische stapelvezels,5.0
55082010,Naaigaren van synthetische stapelvezels,4.0
55082090,Naaigaren van synthetische stapelvezels,5.0
55091100,Garens van synthetische stapelvezels,4.0
55091200,Garens van synthetische stapelvezels,4.0
55092100,Garens van synthetische stapelvezels,4.0
55092200,Garens van synthetische stapelvezels,4.0
55093100,Garens van synthetische stapelvezels,4.0
55093200,Garens van synthetische stapelvezels,4.0
55094100,Garens van synthetische stapelvezels,4.0
55094200,Garens van synthetische stapelvezels,4.0
55095100,Garens van synthetische stapelvezels,4.0
55095200,Garens van synthetische stapelvezels,4.0
55095300,Garens van synthetische stapelvezels,4.0
55095900,Garens van synthetische stapelvezels,4.0
55096100,Garens van synthetische stapelvezels,4.0
